"Profile Name","Country","Playback Start Utc Ts","Playtraces","Title Description","Device"
"Arnav","IN","2026-04-14 21:55:42","[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":290},{""eventType"":""playing"",""sessionOffsetMs"":1255,""mediaOffsetMs"":290},{""eventType"":""stopped"",""sessionOffsetMs"":2847,""mediaOffsetMs"":1628}]","Bloodhounds: Season 2: ""Episode 5""","DefaultWidevineAndroidPhone"
"Arnav","IN","2026-04-14 21:55:26","[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":592,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11575,""mediaOffsetMs"":10911},{""eventType"":""stopped"",""sessionOffsetMs"":11660,""mediaOffsetMs"":10911}]","High & Low The Worst X_hook_03_16x9","DefaultWidevineAndroidPhone"
"Arnav","IN","2026-04-14 21:55:11","[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5824,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7786,""mediaOffsetMs"":1883},{""eventType"":""stopped"",""sessionOffsetMs"":19259,""mediaOffsetMs"":1895}]","Season 2 Clip 8: Bloodhounds","DefaultWidevineAndroidPhone"
"Arnav","IN","2026-04-14 21:40:38","[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2235669},{""eventType"":""playing"",""sessionOffsetMs"":931,""mediaOffsetMs"":2235669},{""eventType"":""paused"",""sessionOffsetMs"":72023,""mediaOffsetMs"":2306693},{""eventType"":""reposition"",""sessionOffsetMs"":72023,""mediaOffsetMs"":2316693},{""eventType"":""playing"",""sessionOffsetMs"":72145,""mediaOffsetMs"":2308472},{""eventType"":""paused"",""sessionOffsetMs"":75908,""mediaOffsetMs"":2310991},{""eventType"":""reposition"",""sessionOffsetMs"":75908,""mediaOffsetMs"":2320991},{""eventType"":""playing"",""sessionOffsetMs"":76037,""mediaOffsetMs"":2317824},{""eventType"":""paused"",""sessionOffsetMs"":76917,""mediaOffsetMs"":2318573},{""eventType"":""reposition"",""sessionOffsetMs"":76917,""mediaOffsetMs"":2328573},{""eventType"":""playing"",""sessionOffsetMs"":77014,""mediaOffsetMs"":2321450},{""eventType"":""paused"",""sessionOffsetMs"":81374,""mediaOffsetMs"":2325672},{""eventType"":""reposition"",""sessionOffsetMs"":81374,""mediaOffsetMs"":2335672},{""eventType"":""playing"",""sessionOffsetMs"":81504,""mediaOffsetMs"":2328661},{""eventType"":""paused"",""sessionOffsetMs"":83942,""mediaOffsetMs"":2330975},{""eventType"":""reposition"",""sessionOffsetMs"":83942,""mediaOffsetMs"":2340975},{""eventType"":""playing"",""sessionOffsetMs"":84070,""mediaOffsetMs"":2336512},{""eventType"":""paused"",""sessionOffsetMs"":141034,""mediaOffsetMs"":2393349},{""eventType"":""reposition"",""sessionOffsetMs"":141034,""mediaOffsetMs"":2403349},{""eventType"":""playing"",""sessionOffsetMs"":141196,""mediaOffsetMs"":2402240},{""eventType"":""paused"",""sessionOffsetMs"":142506,""mediaOffsetMs"":2403421},{""eventType"":""reposition"",""sessionOffsetMs"":142506,""mediaOffsetMs"":2413421},{""eventType"":""playing"",""sessionOffsetMs"":142636,""mediaOffsetMs"":2413327},{""eventType"":""paused"",""sessionOffsetMs"":276047,""mediaOffsetMs"":2546607},{""eventType"":""reposition"",""sessionOffsetMs"":276047,""mediaOffsetMs"":2556607},{""eventType"":""playing"",""sessionOffsetMs"":276176,""mediaOffsetMs"":2555469},{""eventType"":""paused"",""sessionOffsetMs"":279604,""mediaOffsetMs"":2558760},{""eventType"":""reposition"",""sessionOffsetMs"":279604,""mediaOffsetMs"":2568760},{""eventType"":""playing"",""sessionOffsetMs"":279729,""mediaOffsetMs"":2567530},{""eventType"":""paused"",""sessionOffsetMs"":282984,""mediaOffsetMs"":2570653},{""eventType"":""reposition"",""sessionOffsetMs"":282984,""mediaOffsetMs"":2580653},{""eventType"":""playing"",""sessionOffsetMs"":283131,""mediaOffsetMs"":2578368},{""eventType"":""paused"",""sessionOffsetMs"":297684,""mediaOffsetMs"":2592820},{""eventType"":""reposition"",""sessionOffsetMs"":297684,""mediaOffsetMs"":2602820},{""eventType"":""playing"",""sessionOffsetMs"":297842,""mediaOffsetMs"":2599061},{""eventType"":""paused"",""sessionOffsetMs"":301889,""mediaOffsetMs"":2602998},{""eventType"":""reposition"",""sessionOffsetMs"":301889,""mediaOffsetMs"":2612998},{""eventType"":""playing"",""sessionOffsetMs"":302013,""mediaOffsetMs"":2611029},{""eventType"":""paused"",""sessionOffsetMs"":304189,""mediaOffsetMs"":2613081},{""eventType"":""reposition"",""sessionOffsetMs"":304189,""mediaOffsetMs"":2623081},{""eventType"":""playing"",""sessionOffsetMs"":304315,""mediaOffsetMs"":2622378},{""eventType"":""paused"",""sessionOffsetMs"":346713,""mediaOffsetMs"":2664651},{""eventType"":""reposition"",""sessionOffsetMs"":346713,""mediaOffsetMs"":2674651},{""eventType"":""playing"",""sessionOffsetMs"":346840,""mediaOffsetMs"":2673600},{""eventType"":""paused"",""sessionOffsetMs"":351826,""mediaOffsetMs"":2678453},{""eventType"":""reposition"",""sessionOffsetMs"":351826,""mediaOffsetMs"":2688453},{""eventType"":""playing"",""sessionOffsetMs"":351966,""mediaOffsetMs"":2682096},{""eventType"":""paused"",""sessionOffsetMs"":364718,""mediaOffsetMs"":2694737},{""eventType"":""reposition"",""sessionOffsetMs"":364718,""mediaOffsetMs"":2704737},{""eventType"":""playing"",""sessionOffsetMs"":364864,""mediaOffsetMs"":2702997},{""eventType"":""paused"",""sessionOffsetMs"":672335,""mediaOffsetMs"":3010352},{""eventType"":""reposition"",""sessionOffsetMs"":672335,""mediaOffsetMs"":3020352},{""eventType"":""playing"",""sessionOffsetMs"":672498,""mediaOffsetMs"":3018645},{""eventType"":""paused"",""sessionOffsetMs"":684721,""mediaOffsetMs"":3030758},{""eventType"":""reposition"",""sessionOffsetMs"":684721,""mediaOffsetMs"":3040758},{""eventType"":""playing"",""sessionOffsetMs"":684905,""mediaOffsetMs"":3040256},{""eventType"":""paused"",""sessionOffsetMs"":685677,""mediaOffsetMs"":3040952},{""eventType"":""reposition"",""sessionOffsetMs"":685677,""mediaOffsetMs"":3050952},{""eventType"":""playing"",""sessionOffsetMs"":685814,""mediaOffsetMs"":3050005},{""eventType"":""paused"",""sessionOffsetMs"":689479,""mediaOffsetMs"":3053562},{""eventType"":""reposition"",""sessionOffsetMs"":689479,""mediaOffsetMs"":3063562},{""eventType"":""playing"",""sessionOffsetMs"":689586,""mediaOffsetMs"":3059848},{""eventType"":""paused"",""sessionOffsetMs"":690301,""mediaOffsetMs"":3060449},{""eventType"":""reposition"",""sessionOffsetMs"":690301,""mediaOffsetMs"":3070449},{""eventType"":""playing"",""sessionOffsetMs"":690405,""mediaOffsetMs"":3069994},{""eventType"":""paused"",""sessionOffsetMs"":691135,""mediaOffsetMs"":3070601},{""eventType"":""reposition"",""sessionOffsetMs"":691135,""mediaOffsetMs"":3080601},{""eventType"":""playing"",""sessionOffsetMs"":691264,""mediaOffsetMs"":3079744},{""eventType"":""paused"",""sessionOffsetMs"":691986,""mediaOffsetMs"":3080354},{""eventType"":""reposition"",""sessionOffsetMs"":691986,""mediaOffsetMs"":3090354},{""eventType"":""playing"",""sessionOffsetMs"":692092,""mediaOffsetMs"":3088768},{""eventType"":""paused"",""sessionOffsetMs"":692834,""mediaOffsetMs"":3089367},{""eventType"":""reposition"",""sessionOffsetMs"":692834,""mediaOffsetMs"":3099367},{""eventType"":""playing"",""sessionOffsetMs"":692975,""mediaOffsetMs"":3097109},{""eventType"":""paused"",""sessionOffsetMs"":693655,""mediaOffsetMs"":3097680},{""eventType"":""reposition"",""sessionOffsetMs"":693655,""mediaOffsetMs"":3107680},{""eventType"":""playing"",""sessionOffsetMs"":693777,""mediaOffsetMs"":3106240},{""eventType"":""paused"",""sessionOffsetMs"":697562,""mediaOffsetMs"":3109909},{""eventType"":""reposition"",""sessionOffsetMs"":697562,""mediaOffsetMs"":3119909},{""eventType"":""playing"",""sessionOffsetMs"":697686,""mediaOffsetMs"":3118378},{""eventType"":""paused"",""sessionOffsetMs"":698897,""mediaOffsetMs"":3119454},{""eventType"":""reposition"",""sessionOffsetMs"":698897,""mediaOffsetMs"":3129454},{""eventType"":""playing"",""sessionOffsetMs"":699027,""mediaOffsetMs"":3126762},{""eventType"":""paused"",""sessionOffsetMs"":700171,""mediaOffsetMs"":3127788},{""eventType"":""reposition"",""sessionOffsetMs"":700171,""mediaOffsetMs"":3137788},{""eventType"":""playing"",""sessionOffsetMs"":700290,""mediaOffsetMs"":3136469},{""eventType"":""paused"",""sessionOffsetMs"":768433,""mediaOffsetMs"":3204478},{""eventType"":""reposition"",""sessionOffsetMs"":768433,""mediaOffsetMs"":3214478},{""eventType"":""playing"",""sessionOffsetMs"":768579,""mediaOffsetMs"":3212309},{""eventType"":""paused"",""sessionOffsetMs"":769947,""mediaOffsetMs"":3213560},{""eventType"":""reposition"",""sessionOffsetMs"":769947,""mediaOffsetMs"":3223560},{""eventType"":""playing"",""sessionOffsetMs"":770059,""mediaOffsetMs"":3220650},{""eventType"":""paused"",""sessionOffsetMs"":806578,""mediaOffsetMs"":3257044},{""eventType"":""reposition"",""sessionOffsetMs"":806578,""mediaOffsetMs"":3267044},{""eventType"":""playing"",""sessionOffsetMs"":806699,""mediaOffsetMs"":3263637},{""eventType"":""paused"",""sessionOffsetMs"":807517,""mediaOffsetMs"":3264319},{""eventType"":""reposition"",""sessionOffsetMs"":807517,""mediaOffsetMs"":3274319},{""eventType"":""playing"",""sessionOffsetMs"":807665,""mediaOffsetMs"":3272746},{""eventType"":""stopped"",""sessionOffsetMs"":809549,""mediaOffsetMs"":3274402}]","Bloodhounds: Season 2: ""Episode 4""","DefaultWidevineAndroidPhone"
"Arnav","IN","2026-04-14 21:00:26","[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1217109},{""eventType"":""playing"",""sessionOffsetMs"":814,""mediaOffsetMs"":1217109},{""eventType"":""paused"",""sessionOffsetMs"":170375,""mediaOffsetMs"":1386596},{""eventType"":""reposition"",""sessionOffsetMs"":170375,""mediaOffsetMs"":1396596},{""eventType"":""playing"",""sessionOffsetMs"":170494,""mediaOffsetMs"":1395498},{""eventType"":""paused"",""sessionOffsetMs"":947896,""mediaOffsetMs"":2181180},{""eventType"":""reposition"",""sessionOffsetMs"":947896,""mediaOffsetMs"":2191180},{""eventType"":""playing"",""sessionOffsetMs"":948014,""mediaOffsetMs"":2188686},{""eventType"":""stopped"",""sessionOffsetMs"":997290,""mediaOffsetMs"":2237715}]","Bloodhounds: Season 2: ""Episode 4""","DefaultWidevineAndroidPhone"
"Arnav","IN","2026-04-14 20:41:16","[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1319,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3370,""mediaOffsetMs"":1980},{""eventType"":""reposition"",""sessionOffsetMs"":3370,""mediaOffsetMs"":11980},{""eventType"":""playing"",""sessionOffsetMs"":3531,""mediaOffsetMs"":11392},{""eventType"":""paused"",""sessionOffsetMs"":7381,""mediaOffsetMs"":15082},{""eventType"":""reposition"",""sessionOffsetMs"":7381,""mediaOffsetMs"":25082},{""eventType"":""playing"",""sessionOffsetMs"":7542,""mediaOffsetMs"":24661},{""eventType"":""paused"",""sessionOffsetMs"":8667,""mediaOffsetMs"":25622},{""eventType"":""reposition"",""sessionOffsetMs"":8667,""mediaOffsetMs"":35622},{""eventType"":""playing"",""sessionOffsetMs"":8846,""mediaOffsetMs"":35050},{""eventType"":""paused"",""sessionOffsetMs"":14245,""mediaOffsetMs"":40269},{""eventType"":""reposition"",""sessionOffsetMs"":14245,""mediaOffsetMs"":30269},{""eventType"":""playing"",""sessionOffsetMs"":14415,""mediaOffsetMs"":29504},{""eventType"":""paused"",""sessionOffsetMs"":18218,""mediaOffsetMs"":33058},{""eventType"":""reposition"",""sessionOffsetMs"":18218,""mediaOffsetMs"":23058},{""eventType"":""playing"",""sessionOffsetMs"":18400,""mediaOffsetMs"":22570},{""eventType"":""paused"",""sessionOffsetMs"":52264,""mediaOffsetMs"":56249},{""eventType"":""reposition"",""sessionOffsetMs"":52264,""mediaOffsetMs"":66249},{""eventType"":""playing"",""sessionOffsetMs"":52434,""mediaOffsetMs"":62400},{""eventType"":""paused"",""sessionOffsetMs"":53728,""mediaOffsetMs"":63532},{""eventType"":""reposition"",""sessionOffsetMs"":53728,""mediaOffsetMs"":73532},{""eventType"":""playing"",""sessionOffsetMs"":53893,""mediaOffsetMs"":71168},{""eventType"":""paused"",""sessionOffsetMs"":55279,""mediaOffsetMs"":72322},{""eventType"":""reposition"",""sessionOffsetMs"":55279,""mediaOffsetMs"":82322},{""eventType"":""playing"",""sessionOffsetMs"":55465,""mediaOffsetMs"":80768},{""eventType"":""paused"",""sessionOffsetMs"":56477,""mediaOffsetMs"":81577},{""eventType"":""reposition"",""sessionOffsetMs"":56477,""mediaOffsetMs"":91577},{""eventType"":""playing"",""sessionOffsetMs"":56654,""mediaOffsetMs"":90090},{""eventType"":""paused"",""sessionOffsetMs"":57986,""mediaOffsetMs"":91267},{""eventType"":""reposition"",""sessionOffsetMs"":57986,""mediaOffsetMs"":101267},{""eventType"":""playing"",""sessionOffsetMs"":58177,""mediaOffsetMs"":96725},{""eventType"":""paused"",""sessionOffsetMs"":58918,""mediaOffsetMs"":97334},{""eventType"":""reposition"",""sessionOffsetMs"":58918,""mediaOffsetMs"":126000},{""eventType"":""playing"",""sessionOffsetMs"":59087,""mediaOffsetMs"":116544},{""eventType"":""paused"",""sessionOffsetMs"":61094,""mediaOffsetMs"":118310},{""eventType"":""reposition"",""sessionOffsetMs"":61094,""mediaOffsetMs"":128310},{""eventType"":""playing"",""sessionOffsetMs"":61221,""mediaOffsetMs"":127552},{""eventType"":""paused"",""sessionOffsetMs"":64358,""mediaOffsetMs"":130574},{""eventType"":""reposition"",""sessionOffsetMs"":64358,""mediaOffsetMs"":140574},{""eventType"":""playing"",""sessionOffsetMs"":64491,""mediaOffsetMs"":140565},{""eventType"":""paused"",""sessionOffsetMs"":66970,""mediaOffsetMs"":142916},{""eventType"":""reposition"",""sessionOffsetMs"":66970,""mediaOffsetMs"":132916},{""eventType"":""playing"",""sessionOffsetMs"":67083,""mediaOffsetMs"":127552},{""eventType"":""paused"",""sessionOffsetMs"":135598,""mediaOffsetMs"":195929},{""eventType"":""reposition"",""sessionOffsetMs"":135598,""mediaOffsetMs"":205929},{""eventType"":""playing"",""sessionOffsetMs"":135712,""mediaOffsetMs"":205038},{""eventType"":""paused"",""sessionOffsetMs"":148632,""mediaOffsetMs"":217854},{""eventType"":""reposition"",""sessionOffsetMs"":148632,""mediaOffsetMs"":227854},{""eventType"":""playing"",""sessionOffsetMs"":148765,""mediaOffsetMs"":223061},{""eventType"":""paused"",""sessionOffsetMs"":150104,""mediaOffsetMs"":224276},{""eventType"":""reposition"",""sessionOffsetMs"":150104,""mediaOffsetMs"":234276},{""eventType"":""playing"",""sessionOffsetMs"":150245,""mediaOffsetMs"":228728},{""eventType"":""paused"",""sessionOffsetMs"":152111,""mediaOffsetMs"":229823},{""eventType"":""reposition"",""sessionOffsetMs"":152111,""mediaOffsetMs"":239823},{""eventType"":""playing"",""sessionOffsetMs"":152266,""mediaOffsetMs"":239781},{""eventType"":""paused"",""sessionOffsetMs"":153308,""mediaOffsetMs"":240711},{""eventType"":""reposition"",""sessionOffsetMs"":153308,""mediaOffsetMs"":250711},{""eventType"":""playing"",""sessionOffsetMs"":153445,""mediaOffsetMs"":248640},{""eventType"":""paused"",""sessionOffsetMs"":163431,""mediaOffsetMs"":258488},{""eventType"":""reposition"",""sessionOffsetMs"":163431,""mediaOffsetMs"":268488},{""eventType"":""playing"",""sessionOffsetMs"":163526,""mediaOffsetMs"":266266},{""eventType"":""paused"",""sessionOffsetMs"":164768,""mediaOffsetMs"":267396},{""eventType"":""reposition"",""sessionOffsetMs"":164768,""mediaOffsetMs"":277396},{""eventType"":""playing"",""sessionOffsetMs"":164891,""mediaOffsetMs"":273834},{""eventType"":""paused"",""sessionOffsetMs"":167752,""mediaOffsetMs"":276570},{""eventType"":""reposition"",""sessionOffsetMs"":167752,""mediaOffsetMs"":286570},{""eventType"":""playing"",""sessionOffsetMs"":167864,""mediaOffsetMs"":283669},{""eventType"":""paused"",""sessionOffsetMs"":274118,""mediaOffsetMs"":389785},{""eventType"":""reposition"",""sessionOffsetMs"":274118,""mediaOffsetMs"":399785},{""eventType"":""playing"",""sessionOffsetMs"":274243,""mediaOffsetMs"":399445},{""eventType"":""paused"",""sessionOffsetMs"":276673,""mediaOffsetMs"":401745},{""eventType"":""reposition"",""sessionOffsetMs"":276673,""mediaOffsetMs"":411745},{""eventType"":""playing"",""sessionOffsetMs"":276790,""mediaOffsetMs"":411008},{""eventType"":""paused"",""sessionOffsetMs"":336020,""mediaOffsetMs"":470097},{""eventType"":""reposition"",""sessionOffsetMs"":336020,""mediaOffsetMs"":480097},{""eventType"":""playing"",""sessionOffsetMs"":336155,""mediaOffsetMs"":479232},{""eventType"":""paused"",""sessionOffsetMs"":348392,""mediaOffsetMs"":491342},{""eventType"":""reposition"",""sessionOffsetMs"":348392,""mediaOffsetMs"":501342},{""eventType"":""playing"",""sessionOffsetMs"":348508,""mediaOffsetMs"":500138},{""eventType"":""paused"",""sessionOffsetMs"":352989,""mediaOffsetMs"":504477},{""eventType"":""reposition"",""sessionOffsetMs"":352989,""mediaOffsetMs"":514477},{""eventType"":""playing"",""sessionOffsetMs"":353128,""mediaOffsetMs"":514368},{""eventType"":""paused"",""sessionOffsetMs"":440835,""mediaOffsetMs"":601944},{""eventType"":""reposition"",""sessionOffsetMs"":440835,""mediaOffsetMs"":611944},{""eventType"":""playing"",""sessionOffsetMs"":440973,""mediaOffsetMs"":611694},{""eventType"":""paused"",""sessionOffsetMs"":450799,""mediaOffsetMs"":620353},{""eventType"":""reposition"",""sessionOffsetMs"":450799,""mediaOffsetMs"":630353},{""eventType"":""playing"",""sessionOffsetMs"":450937,""mediaOffsetMs"":630338},{""eventType"":""paused"",""sessionOffsetMs"":451670,""mediaOffsetMs"":630952},{""eventType"":""reposition"",""sessionOffsetMs"":451670,""mediaOffsetMs"":640952},{""eventType"":""playing"",""sessionOffsetMs"":451808,""mediaOffsetMs"":640192},{""eventType"":""paused"",""sessionOffsetMs"":455119,""mediaOffsetMs"":643381},{""eventType"":""reposition"",""sessionOffsetMs"":455119,""mediaOffsetMs"":653381},{""eventType"":""playing"",""sessionOffsetMs"":455254,""mediaOffsetMs"":648533},{""eventType"":""paused"",""sessionOffsetMs"":456187,""mediaOffsetMs"":649333},{""eventType"":""reposition"",""sessionOffsetMs"":456187,""mediaOffsetMs"":659333},{""eventType"":""playing"",""sessionOffsetMs"":456312,""mediaOffsetMs"":656533},{""eventType"":""paused"",""sessionOffsetMs"":457184,""mediaOffsetMs"":657263},{""eventType"":""reposition"",""sessionOffsetMs"":457184,""mediaOffsetMs"":667263},{""eventType"":""playing"",""sessionOffsetMs"":457303,""mediaOffsetMs"":664554},{""eventType"":""paused"",""sessionOffsetMs"":458492,""mediaOffsetMs"":665610},{""eventType"":""reposition"",""sessionOffsetMs"":458492,""mediaOffsetMs"":675610},{""eventType"":""playing"",""sessionOffsetMs"":458639,""mediaOffsetMs"":675264},{""eventType"":""paused"",""sessionOffsetMs"":471843,""mediaOffsetMs"":688349},{""eventType"":""reposition"",""sessionOffsetMs"":471843,""mediaOffsetMs"":698349},{""eventType"":""playing"",""sessionOffsetMs"":471973,""mediaOffsetMs"":693461},{""eventType"":""paused"",""sessionOffsetMs"":484340,""mediaOffsetMs"":705692},{""eventType"":""reposition"",""sessionOffsetMs"":484340,""mediaOffsetMs"":715692},{""eventType"":""playing"",""sessionOffsetMs"":484473,""mediaOffsetMs"":714645},{""eventType"":""paused"",""sessionOffsetMs"":518659,""mediaOffsetMs"":748696},{""eventType"":""reposition"",""sessionOffsetMs"":518659,""mediaOffsetMs"":758696},{""eventType"":""playing"",""sessionOffsetMs"":518801,""mediaOffsetMs"":758048},{""eventType"":""paused"",""sessionOffsetMs"":555873,""mediaOffsetMs"":795018},{""eventType"":""reposition"",""sessionOffsetMs"":555873,""mediaOffsetMs"":805018},{""eventType"":""playing"",""sessionOffsetMs"":556002,""mediaOffsetMs"":799256},{""eventType"":""paused"",""sessionOffsetMs"":559623,""mediaOffsetMs"":802092},{""eventType"":""reposition"",""sessionOffsetMs"":559623,""mediaOffsetMs"":812092},{""eventType"":""playing"",""sessionOffsetMs"":559747,""mediaOffsetMs"":810986},{""eventType"":""paused"",""sessionOffsetMs"":703973,""mediaOffsetMs"":955089},{""eventType"":""reposition"",""sessionOffsetMs"":703973,""mediaOffsetMs"":965080},{""eventType"":""playing"",""sessionOffsetMs"":704102,""mediaOffsetMs"":964437},{""eventType"":""paused"",""sessionOffsetMs"":760691,""mediaOffsetMs"":1020910},{""eventType"":""playing"",""sessionOffsetMs"":761490,""mediaOffsetMs"":1020918},{""eventType"":""paused"",""sessionOffsetMs"":851711,""mediaOffsetMs"":1111164},{""eventType"":""reposition"",""sessionOffsetMs"":851711,""mediaOffsetMs"":1121164},{""eventType"":""playing"",""sessionOffsetMs"":851864,""mediaOffsetMs"":1121161},{""eventType"":""stopped"",""sessionOffsetMs"":953985,""mediaOffsetMs"":1223049}]","Bloodhounds: Season 2: ""Episode 4""","DefaultWidevineAndroidPhone"
"Arnav","IN","2026-04-14 20:30:33","[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":821,""mediaOffsetMs"":0}]","Red Dead Redemption","DefaultWidevineAndroidPhone"
"Arnav","IN","2026-04-14 20:30:31","[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":525,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1634,""mediaOffsetMs"":1039},{""eventType"":""stopped"",""sessionOffsetMs"":1689,""mediaOffsetMs"":1039}]","Red Dead Redemption","DefaultWidevineAndroidPhone"
"Arnav","IN","2026-04-14 19:43:41","[{""eventType"":""start"",""sessionOffsetMs"":-229,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5813,""mediaOffsetMs"":0}]","Season 2 Clip 8: Bloodhounds","DefaultWidevineAndroidPhone"
